desertion_no,notice_no,process_state,happen_dt,happen_place,up_kind_nm,kind_nm,kind_full_nm,color_cd,age,weight,sex_cd,neuter_yn,special_mark,care_nm,care_tel,care_addr,org_nm,care_reg_no,notice_sdt,notice_edt,upd_tm,photo_urls,photo_local_paths
441553202602499,경기-화성-2026-01304,보호중,20260903,서신119,개,믹스견,[개] 믹스견,흰색,2018(년생),26(Kg),M,U,잘생긴 진도믹스견/ 순하고 얌전함/ 겁은조금 있음/ 눈이조금 안좋아보임,화성시민동물보호센터,010-3969-1034,경기도 화성시 서신면 전곡항로 492  ,경기도 화성시,341553202500001,20260903,20260914,2026-09-03 11:56:18.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031109783.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031109433.jpg,images/441553202602499_0.jpg|images/441553202602499_1.jpg
441553202602498,경기-화성-2026-01303,보호중,20260903,향남읍 토성로 인근,개,믹스견,[개] 믹스견,흰색,2026(년생),9(Kg),M,U,겁이 매우많은 강아지/ 사람을 무서워하고 경계함/ 천천히 다가가줘야 함,화성시민동물보호센터,010-3969-1034,경기도 화성시 서신면 전곡항로 492  ,경기도 화성시,341553202500001,20260903,20260914,2026-09-03 11:56:18.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031109103.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031109422[1].jpg,images/441553202602498_0.jpg|images/441553202602498_1.jpg
441417202601146,경기-양평-2026-00241,보호중,20260903,경기도 양평군 강하면 운심길 78 ,개,믹스견,[개] 믹스견,검정&흰색,2022(년생),11.3(Kg),M,N,발견 당시 초록색 목걸이 + 쇠줄 / 온순하며 사람을 잘 따르지만 약간 소심한 모습,양평군유기동물보호소,031-770-2337,경기도 양평군 양평읍 농업기술센터길 59-1  ,경기도 양평군,341417201800001,20260903,20260914,2026-09-04 19:59:59.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031109212.png|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031109522.png,images/441417202601146_0.png|images/441417202601146_1.png
441416202600495,경기-가평-2026-00074,보호중,20260903,가평읍 도대리 단독주택,개,말티즈,[개] 말티즈,흰색,2020(년생),5(Kg),M,Y,가평읍 도대리 단독주택/인수제,가평군유기동물보호소,031-580-4794,"경기도 가평군 가평읍 아랫마장길 59 (가평읍, 농업기술센터) 가평 유기동물 보호소(10:00~18:00)",경기도 가평군,341416200900001,20260903,20260914,2026-09-04 15:45:19.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/20260903110904.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031109718.jpg,images/441416202600495_0.jpg|images/441416202600495_1.jpg
441416202600494,경기-가평-2026-00073,보호중,20260903,설악면 유명로 단독주택 부근 배회,개,믹스견,[개] 믹스견,갈색&흰색,2025(년생),2(Kg),F,N,"설악면 유명로 단독주택 부근 배회/목걸이,목줄 없음/ 9개월 추정",가평군유기동물보호소,031-580-4794,"경기도 가평군 가평읍 아랫마장길 59 (가평읍, 농업기술센터) 가평 유기동물 보호소(10:00~18:00)",경기도 가평군,341416200900001,20260903,20260914,2026-09-04 15:44:24.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031109401.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031109228.jpg,images/441416202600494_0.jpg|images/441416202600494_1.jpg
441403202600206,경기-의왕-2026-00034,보호중,20260903,경기도 의왕시 스마트시티 퀀텀 공사장 인근,개,믹스견,[개] 믹스견,기타(흑백),2022(년생),3(Kg),M,Y,순함,한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 의왕시,341403202100001,20260903,20260914,2026-09-04 13:09:02.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709888.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/20260903170957.jpg,images/441403202600206_0.jpg|images/441403202600206_1.jpg
441402202600328,경기-군포-2026-00093,보호중,20260903,군포시청에서 인수,개,말티즈,[개] 말티즈,기타(백),2016(년생),3(Kg),F,U,"악성종양심함,겁많음,노란목줄착용",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) ,경기도 군포시,341402202100001,20260903,20260914,2026-09-03 17:04:31.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709630.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709963.jpg,images/441402202600328_0.jpg|images/441402202600328_1.jpg
441399202601414,경기-남양주-2026-00375,보호중,20260903,이패동484,개,마리노이즈,[개] 마리노이즈,흑갈색,2026(년생),4(Kg),M,N,착하고 사람 손길을 잘 따름,남양주시동물보호센터,031-590-2785,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시,341399202200002,20260903,20260914,2026-09-03 17:28:07.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709838.png|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709863.png,images/441399202601414_0.png|images/441399202601414_1.png
441399202601413,경기-남양주-2026-00374,보호중,20260903,조안면 진중리 252-9,개,믹스견,[개] 믹스견,갈색,2026(년생),5.7(Kg),M,N,착하고 사람 손길을 잘 따름,남양주시동물보호센터,031-590-2785,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시,341399202200002,20260903,20260914,2026-09-04 17:27:35.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709369.png|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709396.png,images/441399202601413_0.png|images/441399202601413_1.png
441399202601412,경기-남양주-2026-00373,보호중,20260903,진건읍 진관로 214,개,믹스견,[개] 믹스견,갈색,2024(년생),25(Kg),M,N,경계가 있으나 손길을 피하지 않는아이,남양주시동물보호센터,031-590-2785,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시,341399202200002,20260903,20260914,2026-09-04 17:28:17.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709269.png|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709302.png,images/441399202601412_0.png|images/441399202601412_1.png
441399202601410,경기-남양주-2026-00372,보호중,20260903,진접읍내곡리 40-3,개,포메라니안,[개] 포메라니안,갈색,2024(년생),2.3(Kg),F,N,착하고 사람 손길을 잘 따름,남양주시동물보호센터,031-590-2785,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시,341399202200002,20260903,20260914,2026-09-04 17:29:01.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031609382.png|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031609423.png,images/441399202601410_0.png|images/441399202601410_1.png
441383202600402,경기-안양-2026-00108,보호중,20260903,안양시청에서 인수,개,비숑 프리제,[개] 비숑 프리제,기타(백),2020(년생),3(Kg),F,U,"뒷다리못씀,비장안좋음,순함",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) .,경기도 안양시,341383201300001,20260903,20260914,2026-09-03 17:06:51.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709327.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709352.jpg,images/441383202600402_0.jpg|images/441383202600402_1.jpg
427343202600843,대구-서구-2026-00498,보호중,20260903,장산로 216,개,믹스견,[개] 믹스견,검정&흰색,2026(년생),3.26(Kg),M,N,5~6개월령. 온순. 양쪽 상악 송곳니 유치 잔존,대구수의사회(아이펫),053-573-1175,대구광역시 서구 서대구로 64 (평리동) ,대구광역시 서구,327343201500004,20260903,20260914,2026-09-03 16:51:23.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031609166.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031609292[2].jpg,images/427343202600843_0.jpg|images/427343202600843_1.jpg
413588202600315,광주-함평-2026-00075,보호중,20260903,함평읍 남산 미르체아파트,개,믹스견,[개] 믹스견,흰색,2024(년생),12.00(Kg),M,U,다리치료요함,학교임시동물보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전남광주통합특별시 함평군,346496201800001,20260903,20260917,2026-09-03 17:09:13.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709531.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709194.jpg,images/413588202600315_0.jpg|images/413588202600315_1.jpg
413588202600314,광주-함평-2026-00074,보호중,20260903,함평읍 성덕길 57,개,믹스견,[개] 믹스견,갈색&검정,2025(년생),8.00(Kg),M,U,경계심,학교임시동물보호센터,010-5649-3435,전라남도 함평군 학교면 송산길 84 (학교면) 월산리 806-1 ,전남광주통합특별시 함평군,346496201800001,20260903,20260917,2026-09-03 17:03:21.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709338.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709278.jpg,images/413588202600314_0.jpg|images/413588202600314_1.jpg
413588202600191,광주-무안-2026-00028,보호중,20260903,해제 현해로 1594,개,믹스견,[개] 믹스견,검정&황갈색,2023(년생),4(Kg),F,N,경계심이 많음.,무안군유기동물보호소,061-450-4495,전라남도 무안군 무안읍 면주길 99  ,전남광주통합특별시 무안군,346495202100001,20260903,20260914,2026-09-03 14:23:13.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031409439.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031409449.jpg,images/413588202600191_0.jpg|images/413588202600191_1.jpg
413588202600190,광주-무안-2026-00027,보호중,20260903,일로 백년로 730,개,믹스견,[개] 믹스견,검정색,2024(년생),6(Kg),M,N,경계심이 많음.,무안군유기동물보호소,061-450-4495,전라남도 무안군 무안읍 면주길 99  ,전남광주통합특별시 무안군,346495202100001,20260903,20260914,2026-09-03 14:23:04.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031409401.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031409412.jpg,images/413588202600190_0.jpg|images/413588202600190_1.jpg
413588202600189,광주-무안-2026-00026,보호중,20260903,일로 백년로 730,개,믹스견,[개] 믹스견,검정색,2024(년생),6(Kg),M,N,경계심이 많음.,무안군유기동물보호소,061-450-4495,전라남도 무안군 무안읍 면주길 99  ,전남광주통합특별시 무안군,346495202100001,20260903,20260914,2026-09-03 14:22:55.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031409391[1].jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031409407.jpg,images/413588202600189_0.jpg|images/413588202600189_1.jpg
413582202600645,광주-광산-2026-00078,보호중,20260903,광산구 영광로,개,믹스견,[개] 믹스견,갈색&흰색,2026(60일미만)(년생),2.5(Kg),F,N,26-0505 민아,광주동물보호센터,062-613-6770,전남광주통합특별시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,전남광주통합특별시 광산구,329363201300001,20260903,20260914,2026-09-03 17:12:42.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709188.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709217.jpg,images/413582202600645_0.jpg|images/413582202600645_1.jpg
413582202600643,광주-광산-2026-00076,보호중,20260903,광산구 광산구청,개,스탠다드 닥스훈트,[개] 스탠다드 닥스훈트,갈색&검정,2016(년생),8(Kg),F,U,26-0503 콜라 내장칩없음 목줄착용,광주동물보호센터,062-613-6770,전남광주통합특별시 북구 본촌마을길 25-1 (본촌동) 광주동물보호센터,전남광주통합특별시 광산구,329363201300001,20260903,20260914,2026-09-03 14:05:19.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031409288.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031409330.jpg,images/413582202600643_0.jpg|images/413582202600643_1.jpg
413580202600629,광주-광양-2026-00086,보호중,20260903,광양읍 호암대실길182 주변,개,믹스견,[개] 믹스견,갈색&흰색,2024(년생),13(Kg),M,N,믹스 갈색+흰색 수컷 2살추정,광양시 임시보호소,061-797-3386,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,전남광주통합특별시 광양시,346484201900001,20260903,20260914,2026-09-03 20:50:37.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609032009469.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609032009488[1].jpg,images/413580202600629_0.jpg|images/413580202600629_1.jpg
413580202600628,광주-광양-2026-00085,보호중,20260903,진월면 월길리1410-2 주변,개,믹스견,[개] 믹스견,검정색,2026(년생),3(Kg),F,N,믹스 검정 암컷 3개월추정,광양시 임시보호소,061-797-3386,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,전남광주통합특별시 광양시,346484201900001,20260903,20260914,2026-09-03 20:50:37.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609032009229.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609032009245.jpg,images/413580202600628_0.jpg|images/413580202600628_1.jpg
413580202600627,광주-광양-2026-00084,보호중,20260903,진월면 월길리1410-2 주변,개,믹스견,[개] 믹스견,검정색,2026(년생),3(Kg),F,N,믹스 검정 암컷 3개월추정,광양시 임시보호소,061-797-3386,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,전남광주통합특별시 광양시,346484201900001,20260903,20260914,2026-09-03 20:50:36.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609032009615.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609032009629.jpg,images/413580202600627_0.jpg|images/413580202600627_1.jpg
413580202600626,광주-광양-2026-00083,보호중,20260903,진월면 월길리1410-2 주변,개,믹스견,[개] 믹스견,검정색,2026(년생),3(Kg),F,N,믹스 검정 암컷 3개월추정,광양시 임시보호소,061-797-3386,전라남도 광양시 봉강면 인덕로 1169-20 (봉강면) 지곡리 864-24,전남광주통합특별시 광양시,346484201900001,20260903,20260914,2026-09-03 20:50:36.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609032009214.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609032009236.jpg,images/413580202600626_0.jpg|images/413580202600626_1.jpg
413579202601375,광주-나주-2026-00318,보호중,20260903,나주시세지면용궁제길19,개,골든 리트리버,[개] 골든 리트리버,금색,2021(년생),30(Kg),M,N,저수지주변배회함 구조 온순하고사람잘따름,나주유기동물보호센터,010-2331-7377,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,전남광주통합특별시 나주시,346483202100001,20260903,20260914,2026-09-03 17:11:56.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709299.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609031709411.jpg,images/413579202601375_0.jpg|images/413579202601375_1.jpg
413578202601679,광주-목포-2026-00099,보호중,20260903,임성역부근(18:30),개,믹스견,[개] 믹스견,흰색&황갈색,2023(년생),5.7(Kg),F,N,"청색목줄착용, 체구가 작고 활발함",목포시유기동물보호소,010-9678-9966,전라남도 무안군 삼향읍 석매길 36  ,전남광주통합특별시 목포시,346480201000001,20260903,20260914,2026-09-03 20:03:50.0,http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609032009566.jpg|http://openapi.animal.go.kr/openapi/service/rest/fileDownloadSrvc/files/shelter/2026/08/202609032009607.jpg,images/413578202601679_0.jpg|images/413578202601679_1.jpg
